n1,n2,id,weight,sub
hühnerbrühe,pfeffer,hühnerbrühe--pfeffer,2,B
hühnerbrühe,spinat,hühnerbrühe--spinat,1,B
hühnerbrühe,zucker,hühnerbrühe--zucker,2,B
hühnerbrühe,weizenmehl,hühnerbrühe--weizenmehl,1,B
hühnerbrühe,zwiebel,hühnerbrühe--zwiebel,4,B
hühnerbrühe,kartoffel,hühnerbrühe--kartoffel,3,B
hühnerbrühe,kapern,hühnerbrühe--kapern,1,B
hühnerbrühe,zimt,hühnerbrühe--zimt,2,B
hühnerbrühe,butter,butter--hühnerbrühe,2,B
hühnerbrühe,ei,ei--hühnerbrühe,2,B
hühnerbrühe,milch,hühnerbrühe--milch,1,B
hühnerbrühe,grüne_bohnen,grüne_bohnen--hühnerbrühe,1,B
hühnerbrühe,karotte,hühnerbrühe--karotte,1,B
hühnerbrühe,zitrone,hühnerbrühe--zitrone,4,B
olivenöl,sahne,olivenöl--sahne,5,B
olivenöl,stärke,olivenöl--stärke,5,B
olivenöl,kümmel,kümmel--olivenöl,3,B
olivenöl,steckrübe,olivenöl--steckrübe,2,B
olivenöl,kohlrabi,kohlrabi--olivenöl,4,B
olivenöl,lauch,lauch--olivenöl,1,B
olivenöl,zucker,olivenöl--zucker,17,B
olivenöl,zwiebel,olivenöl--zwiebel,22,B
olivenöl,kartoffel,kartoffel--olivenöl,7,B
olivenöl,butter,butter--olivenöl,13,B
olivenöl,karotte,karotte--olivenöl,5,B
olivenöl,pfeffer,olivenöl--pfeffer,9,B
olivenöl,linsen,linsen--olivenöl,2,B
olivenöl,blumenkohl,blumenkohl--olivenöl,1,B
olivenöl,champignon,champignon--olivenöl,3,B
olivenöl,hefe,hefe--olivenöl,1,B
olivenöl,weizenmehl,olivenöl--weizenmehl,5,B
olivenöl,rosenkohl,olivenöl--rosenkohl,1,B
olivenöl,zimt,olivenöl--zimt,9,B
olivenöl,erbsen,erbsen--olivenöl,2,B
olivenöl,brot,brot--olivenöl,1,B
olivenöl,milch,milch--olivenöl,2,B
olivenöl,apfel,apfel--olivenöl,1,B
olivenöl,grüne_bohnen,grüne_bohnen--olivenöl,2,B
olivenöl,zitrone,olivenöl--zitrone,27,B
olivenöl,marone,marone--olivenöl,2,B
olivenöl,spinat,olivenöl--spinat,2,B
olivenöl,muskat,muskat--olivenöl,1,B
olivenöl,zuckerschoten,olivenöl--zuckerschoten,1,B
olivenöl,kapern,kapern--olivenöl,2,B
olivenöl,sardelle,olivenöl--sardelle,4,B
olivenöl,ei,ei--olivenöl,8,B
olivenöl,lorbeer,lorbeer--olivenöl,2,B
crownprincekürbis,zucker,crownprincekürbis--zucker,1,B
crownprincekürbis,zwiebel,crownprincekürbis--zwiebel,1,B
crownprincekürbis,zimt,crownprincekürbis--zimt,1,B
pfirsich,zitrone,pfirsich--zitrone,1,B
pecorino,pfeffer,pecorino--pfeffer,2,B
pecorino,butter,butter--pecorino,1,B
pecorino,champignon,champignon--pecorino,1,B
pecorino,sahne,pecorino--sahne,1,B
pecorino,zwiebel,pecorino--zwiebel,1,B
pecorino,karotte,karotte--pecorino,1,B
curcuma,steckrübe,curcuma--steckrübe,1,B
curcuma,pfeffer,curcuma--pfeffer,1,B
curcuma,linsen,curcuma--linsen,1,B
curcuma,spinat,curcuma--spinat,1,B
curcuma,champignon,champignon--curcuma,1,B
curcuma,zucker,curcuma--zucker,3,B
curcuma,weizenmehl,curcuma--weizenmehl,1,B
curcuma,zwiebel,curcuma--zwiebel,4,B
curcuma,kartoffel,curcuma--kartoffel,1,B
curcuma,zimt,curcuma--zimt,2,B
curcuma,ei,curcuma--ei,1,B
curcuma,stärke,curcuma--stärke,1,B
curcuma,zitrone,curcuma--zitrone,3,B
curcuma,kümmel,curcuma--kümmel,1,B
ancho,butter,ancho--butter,1,B
ancho,zucker,ancho--zucker,1,B
ancho,sahne,ancho--sahne,1,B
ancho,ei,ancho--ei,1,B
ancho,zwiebel,ancho--zwiebel,1,B
grüner_spargel,weizenmehl,grüner_spargel--weizenmehl,1,B
grüner_spargel,ei,ei--grüner_spargel,1,B
tofu,pfeffer,pfeffer--tofu,1,B
tofu,champignon,champignon--tofu,1,B
tofu,zucker,tofu--zucker,1,B
tofu,weizenmehl,tofu--weizenmehl,1,B
tofu,sultaninen,sultaninen--tofu,1,B
tofu,zwiebel,tofu--zwiebel,2,B
tofu,zimt,tofu--zimt,1,B
tofu,stärke,stärke--tofu,3,B
tofu,zitrone,tofu--zitrone,1,B
kardamom,pfeffer,kardamom--pfeffer,2,B
kardamom,champignon,champignon--kardamom,1,B
kardamom,zucker,kardamom--zucker,1,B
kardamom,weizenmehl,kardamom--weizenmehl,1,B
kardamom,zwiebel,kardamom--zwiebel,1,B
kardamom,kartoffel,kardamom--kartoffel,1,B
kardamom,zimt,kardamom--zimt,1,B
kardamom,sardelle,kardamom--sardelle,1,B
kardamom,ei,ei--kardamom,1,B
kardamom,stärke,kardamom--stärke,2,B
kardamom,zitrone,kardamom--zitrone,1,B
radieschen,zucker,radieschen--zucker,1,B
radieschen,kartoffel,kartoffel--radieschen,1,B
radieschen,ei,ei--radieschen,1,B
radieschen,zitrone,radieschen--zitrone,1,B
cayennepfeffer,steckrübe,cayennepfeffer--steckrübe,1,B
cayennepfeffer,muskat,cayennepfeffer--muskat,1,B
cayennepfeffer,zucker,cayennepfeffer--zucker,1,B
cayennepfeffer,kapern,cayennepfeffer--kapern,1,B
cayennepfeffer,zimt,cayennepfeffer--zimt,1,B
cayennepfeffer,butter,butter--cayennepfeffer,2,B
cayennepfeffer,sardelle,cayennepfeffer--sardelle,1,B
cayennepfeffer,sahne,cayennepfeffer--sahne,1,B
cayennepfeffer,apfel,apfel--cayennepfeffer,1,B
cayennepfeffer,zitrone,cayennepfeffer--zitrone,1,B
chilipaste,kartoffel,chilipaste--kartoffel,1,B
chilipaste,kohlrabi,chilipaste--kohlrabi,1,B
chilipaste,weizenmehl,chilipaste--weizenmehl,1,B
chilipaste,ei,chilipaste--ei,2,B
kimchi,weizenmehl,kimchi--weizenmehl,1,B
kimchi,ei,ei--kimchi,1,B
kimchi,milch,kimchi--milch,1,B
kimchi,grüne_bohnen,grüne_bohnen--kimchi,1,B
kimchi,zwiebel,kimchi--zwiebel,1,B
kimchi,zitrone,kimchi--zitrone,1,B
sahne,austernpilz,austernpilz--sahne,1,B
sahne,knoblauch,knoblauch--sahne,5,B
sahne,paprikapulver,paprikapulver--sahne,1,B
sahne,pilze,pilze--sahne,1,B
sahne,estragon,estragon--sahne,1,B
sahne,lauchzwiebel,lauchzwiebel--sahne,1,B
sahne,graupen,graupen--sahne,1,B
sahne,mais,mais--sahne,1,B
sahne,maismehl,maismehl--sahne,1,B
sahne,cheddar,cheddar--sahne,1,B
sahne,chiliflocken,chiliflocken--sahne,1,B
sahne,thymian,sahne--thymian,1,B
sahne,kirschtomaten,kirschtomaten--sahne,1,B
sahne,senfsamen,sahne--senfsamen,1,B
sahne,gemüsebrühe,gemüsebrühe--sahne,1,B
sahne,parmesan,parmesan--sahne,1,B
sahne,limette,limette--sahne,1,B
sahne,curry,curry--sahne,1,B
sahne,koriandergrün,koriandergrün--sahne,1,B
sahne,brunnenkresse,brunnenkresse--sahne,1,B
sahne,mozzarella,mozzarella--sahne,1,B
sahne,tomatenmark,sahne--tomatenmark,3,B
sahne,tomate,sahne--tomate,2,B
sahne,habanero,habanero--sahne,1,B
sahne,nudeln,nudeln--sahne,1,B
sahne,weißwein,sahne--weißwein,1,B
sahne,avocado,avocado--sahne,2,B
sahne,dill,dill--sahne,1,B
sahne,chilischote,chilischote--sahne,3,B
sahne,weißweinessig,sahne--weißweinessig,1,B
sahne,schalotten,sahne--schalotten,2,B
sahne,basilikum,basilikum--sahne,1,B
mangold,zwiebel,mangold--zwiebel,1,B
mangold,zitrone,mangold--zitrone,1,B
babyspinat,zucker,babyspinat--zucker,3,B
babyspinat,zwiebel,babyspinat--zwiebel,4,B
babyspinat,kartoffel,babyspinat--kartoffel,1,B
babyspinat,zimt,babyspinat--zimt,3,B
babyspinat,butter,babyspinat--butter,1,B
babyspinat,ei,babyspinat--ei,1,B
babyspinat,milch,babyspinat--milch,1,B
babyspinat,stärke,babyspinat--stärke,1,B
babyspinat,zitrone,babyspinat--zitrone,2,B
rote_bete,butter,butter--rote_bete,1,B
fischsauce,champignon,champignon--fischsauce,1,B
fischsauce,zucker,fischsauce--zucker,1,B
fischsauce,zwiebel,fischsauce--zwiebel,1,B
fischsauce,essig,essig--fischsauce,1,B
fischsauce,grüne_bohnen,fischsauce--grüne_bohnen,1,B
ahornsirup,pfeffer,ahornsirup--pfeffer,4,B
ahornsirup,champignon,ahornsirup--champignon,2,B
ahornsirup,weizenmehl,ahornsirup--weizenmehl,3,B
ahornsirup,rosenkohl,ahornsirup--rosenkohl,1,B
ahornsirup,sultaninen,ahornsirup--sultaninen,1,B
ahornsirup,zimt,ahornsirup--zimt,1,B
ahornsirup,grüne_bohnen,ahornsirup--grüne_bohnen,1,B
ahornsirup,stärke,ahornsirup--stärke,2,B
ahornsirup,zitrone,ahornsirup--zitrone,3,B
ahornsirup,kümmel,ahornsirup--kümmel,1,B
ahornsirup,marone,ahornsirup--marone,2,B
ahornsirup,kohlrabi,ahornsirup--kohlrabi,2,B
ahornsirup,zucker,ahornsirup--zucker,6,B
ahornsirup,zwiebel,ahornsirup--zwiebel,2,B
ahornsirup,butter,ahornsirup--butter,2,B
ahornsirup,ei,ahornsirup--ei,4,B
ahornsirup,lorbeer,ahornsirup--lorbeer,1,B
ahornsirup,karotte,ahornsirup--karotte,2,B
hartweizengrieß,weizenmehl,hartweizengrieß--weizenmehl,1,B
hartweizengrieß,ei,ei--hartweizengrieß,1,B
graupen,linsen,graupen--linsen,1,B
graupen,kohlrabi,graupen--kohlrabi,1,B
graupen,kümmel,graupen--kümmel,1,B
graupen,sardelle,graupen--sardelle,1,B
graupen,zitrone,graupen--zitrone,1,B
graupen,zwiebel,graupen--zwiebel,1,B
graupen,karotte,graupen--karotte,1,B
dijonsenf,zwiebel,dijonsenf--zwiebel,1,B
dijonsenf,sardelle,dijonsenf--sardelle,2,B
dijonsenf,zitrone,dijonsenf--zitrone,2,B
süßkartoffel,pfeffer,pfeffer--süßkartoffel,1,B
süßkartoffel,zucker,süßkartoffel--zucker,1,B
stärke,kaffirlimette,kaffirlimette--stärke,1,B
stärke,reisessig,reisessig--stärke,1,B
stärke,choisum,choisum--stärke,1,B
stärke,knoblauch,knoblauch--stärke,8,B
stärke,paniermehl,paniermehl--stärke,1,B
stärke,sesam,sesam--stärke,3,B
stärke,lauchzwiebel,lauchzwiebel--stärke,2,B
stärke,shiitake,shiitake--stärke,1,B
stärke,miso,miso--stärke,1,B
stärke,garam_masala,garam_masala--stärke,1,B
stärke,pinienkerne,pinienkerne--stärke,1,B
stärke,cashew,cashew--stärke,1,B
stärke,butternusskürbis,butternusskürbis--stärke,1,B
stärke,sesamöl,sesamöl--stärke,1,B
stärke,limette,limette--stärke,4,B
stärke,apfelessig,apfelessig--stärke,3,B
stärke,reismehl,reismehl--stärke,1,B
stärke,koriandergrün,koriandergrün--stärke,1,B
stärke,tomatenmark,stärke--tomatenmark,1,B
stärke,tomate,stärke--tomate,2,B
stärke,mirin,mirin--stärke,1,B
stärke,nudeln,nudeln--stärke,1,B
stärke,curryblätter,curryblätter--stärke,1,B
stärke,tahina,stärke--tahina,1,B
stärke,dill,dill--stärke,1,B
stärke,chilischote,chilischote--stärke,5,B
stärke,mango,mango--stärke,1,B
stärke,mandel,mandel--stärke,1,B
stärke,kichererbsen,kichererbsen--stärke,1,B
stärke,joghurt,joghurt--stärke,2,B
stärke,rote_bete_blätter,rote_bete_blätter--stärke,1,B
stärke,rettich,rettich--stärke,1,B
stärke,mandarine,mandarine--stärke,1,B
shiitake,marone,marone--shiitake,1,B
shiitake,champignon,champignon--shiitake,1,B
shiitake,zucker,shiitake--zucker,2,B
shiitake,zitrone,shiitake--zitrone,1,B
kümmel,polenta,kümmel--polenta,1,B
kümmel,kirschtomaten,kirschtomaten--kümmel,1,B
kümmel,thymian,kümmel--thymian,1,B
kümmel,mascarpone,kümmel--mascarpone,1,B
kümmel,butternusskürbis,butternusskürbis--kümmel,1,B
kümmel,schwarzkümmel,kümmel--schwarzkümmel,1,B
kümmel,oregano,kümmel--oregano,1,B
kümmel,limette,kümmel--limette,1,B
kümmel,brunnenkresse,brunnenkresse--kümmel,1,B
kümmel,buttermilch,buttermilch--kümmel,1,B
kümmel,tomatenmark,kümmel--tomatenmark,1,B
kümmel,tomate,kümmel--tomate,1,B
kümmel,mirin,kümmel--mirin,1,B
kümmel,schwarzer_knoblauch,kümmel--schwarzer_knoblauch,1,B
kümmel,knoblauch,knoblauch--kümmel,4,B
kümmel,weißwein,kümmel--weißwein,1,B
kümmel,chilischote,chilischote--kümmel,2,B
kümmel,weißweinessig,kümmel--weißweinessig,1,B
kümmel,orange,kümmel--orange,1,B
kümmel,schalotten,kümmel--schalotten,2,B
kümmel,lauchzwiebel,kümmel--lauchzwiebel,1,B
oregano,pfeffer,oregano--pfeffer,1,B
oregano,butter,butter--oregano,1,B
oregano,hefe,hefe--oregano,1,B
oregano,zucker,oregano--zucker,1,B
oregano,weizenmehl,oregano--weizenmehl,2,B
oregano,ei,ei--oregano,1,B
oregano,zwiebel,oregano--zwiebel,1,B
oregano,zitrone,oregano--zitrone,1,B
miso,steckrübe,miso--steckrübe,1,B
miso,linsen,linsen--miso,1,B
miso,spinat,miso--spinat,1,B
miso,kohlrabi,kohlrabi--miso,1,B
miso,lauch,lauch--miso,1,B
miso,weizenmehl,miso--weizenmehl,1,B
miso,zwiebel,miso--zwiebel,2,B
miso,kartoffel,kartoffel--miso,2,B
miso,butter,butter--miso,2,B
miso,ei,ei--miso,2,B
miso,karotte,karotte--miso,1,B
steckrübe,knoblauch,knoblauch--steckrübe,1,B
steckrübe,grapefruit,grapefruit--steckrübe,1,B
steckrübe,crème_fraîche,crème_fraîche--steckrübe,1,B
steckrübe,chilischote,chilischote--steckrübe,1,B
steckrübe,limette,limette--steckrübe,2,B
steckrübe,schalotten,schalotten--steckrübe,1,B
steckrübe,sesam,sesam--steckrübe,1,B
steckrübe,koriandergrün,koriandergrün--steckrübe,1,B
steckrübe,lauchzwiebel,lauchzwiebel--steckrübe,1,B
steckrübe,bockshornklee,bockshornklee--steckrübe,1,B
röstzwiebeln,zucker,röstzwiebeln--zucker,2,B
kokosmilch,linsen,kokosmilch--linsen,1,B
kokosmilch,spinat,kokosmilch--spinat,1,B
kokosmilch,ei,ei--kokosmilch,1,B
sprossen,ei,ei--sprossen,1,B
pinienkerne,marone,marone--pinienkerne,1,B
pinienkerne,zucker,pinienkerne--zucker,1,B
pinienkerne,sultaninen,pinienkerne--sultaninen,1,B
kohlrabi,maismehl,kohlrabi--maismehl,1,B
kohlrabi,erdnuss,erdnuss--kohlrabi,1,B
kohlrabi,noriflocken,kohlrabi--noriflocken,1,B
kohlrabi,chiliflocken,chiliflocken--kohlrabi,1,B
kohlrabi,kirschtomaten,kirschtomaten--kohlrabi,2,B
kohlrabi,berbere,berbere--kohlrabi,1,B
kohlrabi,austernpilz,austernpilz--kohlrabi,1,B
kohlrabi,schwarzkümmel,kohlrabi--schwarzkümmel,1,B
kohlrabi,limette,kohlrabi--limette,4,B
kohlrabi,koriandergrün,kohlrabi--koriandergrün,2,B
kohlrabi,brunnenkresse,brunnenkresse--kohlrabi,1,B
kohlrabi,cascabel,cascabel--kohlrabi,1,B
kohlrabi,reisessig,kohlrabi--reisessig,1,B
kohlrabi,spitzpaprika,kohlrabi--spitzpaprika,1,B
kohlrabi,tomatenmark,kohlrabi--tomatenmark,1,B
kohlrabi,knoblauch,knoblauch--kohlrabi,4,B
kohlrabi,weißwein,kohlrabi--weißwein,1,B
kohlrabi,avocado,avocado--kohlrabi,1,B
kohlrabi,chilischote,chilischote--kohlrabi,2,B
kohlrabi,weißweinessig,kohlrabi--weißweinessig,1,B
kohlrabi,orange,kohlrabi--orange,1,B
kohlrabi,sesam,kohlrabi--sesam,2,B
kohlrabi,schalotten,kohlrabi--schalotten,1,B
kohlrabi,lauchzwiebel,kohlrabi--lauchzwiebel,1,B
kohlrabi,mohn,kohlrabi--mohn,1,B
kohlrabi,auberginen,auberginen--kohlrabi,1,B
lauch,knoblauch,knoblauch--lauch,1,B
lauch,sesam,lauch--sesam,1,B
lauch,reisessig,lauch--reisessig,1,B
lauch,mirin,lauch--mirin,1,B
thymian,pfeffer,pfeffer--thymian,1,B
thymian,champignon,champignon--thymian,1,B
thymian,hefe,hefe--thymian,1,B
thymian,weizenmehl,thymian--weizenmehl,1,B
thymian,zwiebel,thymian--zwiebel,1,B
thymian,kapern,kapern--thymian,1,B
thymian,butter,butter--thymian,2,B
thymian,sardelle,sardelle--thymian,2,B
thymian,zitrone,thymian--zitrone,3,B
mascarpone,pfeffer,mascarpone--pfeffer,1,B
mascarpone,butter,butter--mascarpone,1,B
mascarpone,zucker,mascarpone--zucker,1,B
mascarpone,weizenmehl,mascarpone--weizenmehl,1,B
mascarpone,ei,ei--mascarpone,1,B
mascarpone,karotte,karotte--mascarpone,1,B
zucker,butternusskürbis,butternusskürbis--zucker,1,B
zucker,apfelessig,apfelessig--zucker,3,B
zucker,cascabel,cascabel--zucker,1,B
zucker,mozzarella,mozzarella--zucker,1,B
zucker,tomatenmark,tomatenmark--zucker,7,B
zucker,geräuchertes_paprikapulver,geräuchertes_paprikapulver--zucker,1,B
zucker,habanero,habanero--zucker,1,B
zucker,nudeln,nudeln--zucker,2,B
zucker,curryblätter,curryblätter--zucker,2,B
zucker,dill,dill--zucker,1,B
zucker,chilischote,chilischote--zucker,11,B
zucker,olive,olive--zucker,2,B
zucker,sternanis,sternanis--zucker,1,B
zucker,kichererbsen,kichererbsen--zucker,1,B
zucker,auberginen,auberginen--zucker,1,B
zucker,tamarinde,tamarinde--zucker,2,B
zucker,basilikum,basilikum--zucker,3,B
zucker,reis,reis--zucker,1,B
zucker,rettich,rettich--zucker,1,B
zucker,mandarine,mandarine--zucker,1,B
zucker,ricotta,ricotta--zucker,2,B
zucker,isot_biber,isot_biber--zucker,1,B
zucker,polenta,polenta--zucker,1,B
zucker,noriflocken,noriflocken--zucker,1,B
zucker,brokkoli,brokkoli--zucker,2,B
zucker,couscous,couscous--zucker,1,B
zucker,schwarzkümmel,schwarzkümmel--zucker,2,B
zucker,austernpilz,austernpilz--zucker,1,B
zucker,erdnussöl,erdnussöl--zucker,1,B
zucker,safran,safran--zucker,1,B
zucker,reisessig,reisessig--zucker,4,B
zucker,sauerteigbrot,sauerteigbrot--zucker,1,B
zucker,knoblauch,knoblauch--zucker,19,B
zucker,grapefruit,grapefruit--zucker,1,B
zucker,paprikapulver,paprikapulver--zucker,4,B
zucker,pilze,pilze--zucker,1,B
zucker,reiswein,reiswein--zucker,1,B
zucker,paniermehl,paniermehl--zucker,1,B
zucker,sesam,sesam--zucker,4,B
zucker,lauchzwiebel,lauchzwiebel--zucker,4,B
zucker,fenchelsamen,fenchelsamen--zucker,1,B
zucker,mais,mais--zucker,1,B
zucker,maismehl,maismehl--zucker,2,B
zucker,erdnuss,erdnuss--zucker,1,B
zucker,cheddar,cheddar--zucker,1,B
zucker,chiliflocken,chiliflocken--zucker,8,B
zucker,kirschtomaten,kirschtomaten--zucker,2,B
zucker,senfsamen,senfsamen--zucker,2,B
zucker,noriblatt,noriblatt--zucker,1,B
zucker,sesamöl,sesamöl--zucker,1,B
zucker,parmesan,parmesan--zucker,2,B
zucker,limette,limette--zucker,8,B
zucker,reismehl,reismehl--zucker,1,B
zucker,curry,curry--zucker,1,B
zucker,koriandergrün,koriandergrün--zucker,6,B
zucker,bockshornklee,bockshornklee--zucker,1,B
zucker,tomate,tomate--zucker,7,B
zucker,avocado,avocado--zucker,2,B
zucker,crème_fraîche,crème_fraîche--zucker,1,B
zucker,weißweinessig,weißweinessig--zucker,3,B
zucker,orange,orange--zucker,3,B
zucker,schalotten,schalotten--zucker,5,B
zucker,pflaume,pflaume--zucker,1,B
zucker,harissa,harissa--zucker,1,B
zucker,joghurt,joghurt--zucker,1,B
zucker,weintrauben,weintrauben--zucker,1,B
zucker,chaat_masala,chaat_masala--zucker,1,B
gemüsebrühe,marone,gemüsebrühe--marone,1,B
gemüsebrühe,pfeffer,gemüsebrühe--pfeffer,1,B
gemüsebrühe,butter,butter--gemüsebrühe,1,B
gemüsebrühe,champignon,champignon--gemüsebrühe,1,B
gemüsebrühe,zwiebel,gemüsebrühe--zwiebel,2,B
gemüsebrühe,karotte,gemüsebrühe--karotte,1,B
gemüsebrühe,zitrone,gemüsebrühe--zitrone,1,B
butternusskürbis,pfeffer,butternusskürbis--pfeffer,1,B
butternusskürbis,zimt,butternusskürbis--zimt,1,B
butternusskürbis,butter,butter--butternusskürbis,1,B
butternusskürbis,weizenmehl,butternusskürbis--weizenmehl,1,B
butternusskürbis,ei,butternusskürbis--ei,1,B
butternusskürbis,zwiebel,butternusskürbis--zwiebel,1,B
butternusskürbis,karotte,butternusskürbis--karotte,1,B
apfelessig,zwiebel,apfelessig--zwiebel,3,B
apfelessig,butter,apfelessig--butter,1,B
apfelessig,brot,apfelessig--brot,1,B
apfelessig,ei,apfelessig--ei,1,B
apfelessig,zitrone,apfelessig--zitrone,2,B
cascabel,champignon,cascabel--champignon,1,B
cascabel,zwiebel,cascabel--zwiebel,1,B
cascabel,zitrone,cascabel--zitrone,2,B
brunnenkresse,sardelle,brunnenkresse--sardelle,1,B
brunnenkresse,zitrone,brunnenkresse--zitrone,1,B
mozzarella,butter,butter--mozzarella,1,B
mozzarella,ei,ei--mozzarella,1,B
mozzarella,zwiebel,mozzarella--zwiebel,1,B
zwiebel,tomatenmark,tomatenmark--zwiebel,7,B
zwiebel,schafskäse,schafskäse--zwiebel,1,B
zwiebel,habanero,habanero--zwiebel,1,B
zwiebel,nudeln,nudeln--zwiebel,3,B
zwiebel,dill,dill--zwiebel,4,B
zwiebel,tahina,tahina--zwiebel,1,B
zwiebel,chilischote,chilischote--zwiebel,13,B
zwiebel,olive,olive--zwiebel,2,B
zwiebel,sternanis,sternanis--zwiebel,1,B
zwiebel,auberginen,auberginen--zwiebel,1,B
zwiebel,tamarinde,tamarinde--zwiebel,2,B
zwiebel,breite_bohnen,breite_bohnen--zwiebel,1,B
zwiebel,basilikum,basilikum--zwiebel,3,B
zwiebel,reis,reis--zwiebel,3,B
zwiebel,isot_biber,isot_biber--zwiebel,2,B
zwiebel,schwarzkohl,schwarzkohl--zwiebel,1,B
zwiebel,austernpilz,austernpilz--zwiebel,4,B
zwiebel,erdnussöl,erdnussöl--zwiebel,1,B
zwiebel,schwarzkümmel,schwarzkümmel--zwiebel,3,B
zwiebel,couscous,couscous--zwiebel,1,B
zwiebel,buttermilch,buttermilch--zwiebel,1,B
zwiebel,schwarzer_knoblauch,schwarzer_knoblauch--zwiebel,1,B
zwiebel,knoblauch,knoblauch--zwiebel,20,B
zwiebel,paprikapulver,paprikapulver--zwiebel,2,B
zwiebel,pilze,pilze--zwiebel,1,B
zwiebel,paniermehl,paniermehl--zwiebel,1,B
zwiebel,estragon,estragon--zwiebel,2,B
zwiebel,sesam,sesam--zwiebel,1,B
zwiebel,lauchzwiebel,lauchzwiebel--zwiebel,5,B
zwiebel,paprika,paprika--zwiebel,1,B
zwiebel,gruyère,gruyère--zwiebel,1,B
zwiebel,rotwein,rotwein--zwiebel,1,B
zwiebel,mais,mais--zwiebel,1,B
zwiebel,maismehl,maismehl--zwiebel,2,B
zwiebel,erdnuss,erdnuss--zwiebel,1,B
zwiebel,portobello,portobello--zwiebel,1,B
zwiebel,cashew,cashew--zwiebel,1,B
zwiebel,cheddar,cheddar--zwiebel,1,B
zwiebel,chiliflocken,chiliflocken--zwiebel,6,B
zwiebel,salzzitrone,salzzitrone--zwiebel,1,B
zwiebel,senfsamen,senfsamen--zwiebel,1,B
zwiebel,parmesan,parmesan--zwiebel,2,B
zwiebel,cajunmischung,cajunmischung--zwiebel,1,B
zwiebel,limette,limette--zwiebel,7,B
zwiebel,rosmarin,rosmarin--zwiebel,1,B
zwiebel,koriandergrün,koriandergrün--zwiebel,8,B
zwiebel,tomate,tomate--zwiebel,7,B
zwiebel,mirin,mirin--zwiebel,1,B
zwiebel,avocado,avocado--zwiebel,2,B
zwiebel,mandel,mandel--zwiebel,1,B
zwiebel,weißweinessig,weißweinessig--zwiebel,3,B
zwiebel,orange,orange--zwiebel,1,B
zwiebel,harissa,harissa--zwiebel,2,B
zwiebel,joghurt,joghurt--zwiebel,4,B
zwiebel,thaibasilikum,thaibasilikum--zwiebel,1,B
zwiebel,chaat_masala,chaat_masala--zwiebel,1,B
zwiebel,granatapfel,granatapfel--zwiebel,1,B
tomatenmark,pfeffer,pfeffer--tomatenmark,3,B
tomatenmark,blumenkohl,blumenkohl--tomatenmark,1,B
tomatenmark,linsen,linsen--tomatenmark,2,B
tomatenmark,champignon,champignon--tomatenmark,1,B
tomatenmark,weizenmehl,tomatenmark--weizenmehl,1,B
tomatenmark,zimt,tomatenmark--zimt,1,B
tomatenmark,zitrone,tomatenmark--zitrone,4,B
tomatenmark,spinat,spinat--tomatenmark,1,B
tomatenmark,kapern,kapern--tomatenmark,1,B
tomatenmark,butter,butter--tomatenmark,2,B
tomatenmark,sardelle,sardelle--tomatenmark,1,B
tomatenmark,ei,ei--tomatenmark,2,B
tomatenmark,karotte,karotte--tomatenmark,2,B
spitzpaprika,pfeffer,pfeffer--spitzpaprika,1,B
spitzpaprika,weizenmehl,spitzpaprika--weizenmehl,1,B
spitzpaprika,butter,butter--spitzpaprika,1,B
spitzpaprika,ei,ei--spitzpaprika,2,B
spitzpaprika,zitrone,spitzpaprika--zitrone,1,B
geräuchertes_paprikapulver,kapern,geräuchertes_paprikapulver--kapern,1,B
geräuchertes_paprikapulver,pfeffer,geräuchertes_paprikapulver--pfeffer,1,B
geräuchertes_paprikapulver,zitrone,geräuchertes_paprikapulver--zitrone,1,B
schafskäse,butter,butter--schafskäse,1,B
schafskäse,brot,brot--schafskäse,1,B
schafskäse,ei,ei--schafskäse,1,B
schafskäse,zitrone,schafskäse--zitrone,1,B
schafskäse,milch,milch--schafskäse,1,B
kürbiskern,butter,butter--kürbiskern,1,B
kürbiskern,zitrone,kürbiskern--zitrone,1,B
kartoffel,schwarzkümmel,kartoffel--schwarzkümmel,1,B
kartoffel,reisessig,kartoffel--reisessig,1,B
kartoffel,salzmandeln,kartoffel--salzmandeln,1,B
kartoffel,knoblauch,kartoffel--knoblauch,6,B
kartoffel,sesam,kartoffel--sesam,3,B
kartoffel,lauchzwiebel,kartoffel--lauchzwiebel,2,B
kartoffel,topinambur,kartoffel--topinambur,1,B
kartoffel,limette,kartoffel--limette,6,B
kartoffel,koriandergrün,kartoffel--koriandergrün,2,B
kartoffel,mirin,kartoffel--mirin,1,B
kartoffel,curryblätter,curryblätter--kartoffel,1,B
kartoffel,tahina,kartoffel--tahina,1,B
kartoffel,chilischote,chilischote--kartoffel,4,B
kartoffel,schalotten,kartoffel--schalotten,1,B
kartoffel,harissa,harissa--kartoffel,1,B
kartoffel,joghurt,joghurt--kartoffel,1,B
kartoffel,tamarinde,kartoffel--tamarinde,1,B
kartoffel,thaibasilikum,kartoffel--thaibasilikum,1,B
kartoffel,chaat_masala,chaat_masala--kartoffel,1,B
habanero,butter,butter--habanero,1,B
habanero,ei,ei--habanero,1,B
nudeln,pfeffer,nudeln--pfeffer,4,B
nudeln,champignon,champignon--nudeln,2,B
nudeln,kapern,kapern--nudeln,1,B
nudeln,butter,butter--nudeln,1,B
nudeln,grüne_bohnen,grüne_bohnen--nudeln,1,B
